x,y,posMix,collisionProbabilityPct
81,389,47,0.8880615234375
131,389,71,0.8880615234375
181,389,23,0.8880615234375
231,389,255,0.8880615234375
281,389,31,0.8880615234375
331,389,39,0.8880615234375
381,389,247,0.8880615234375
431,389,79,0.8880615234375
481,389,239,0.8880615234375
19,390,250,0.7049560546875
69,390,220,0.6988525390625
119,390,174,0.7049560546875
169,390,56,0.6988525390625
219,390,2,0.7049560546875
269,390,164,0.6988525390625
319,390,86,0.7049560546875
369,390,128,0.6988525390625
419,390,202,0.7049560546875
469,390,140,0.6988525390625
7,391,251,0.8880615234375
57,391,207,0.8880615234375
107,391,195,0.8880615234375
157,391,255,0.8880615234375
207,391,91,0.8880615234375
257,391,79,0.8880615234375
307,391,179,0.8880615234375
357,391,63,0.8880615234375
407,391,59,0.8880615234375
457,391,175,0.8880615234375
507,391,227,0.8880615234375
45,392,84,0.6988525390625
95,392,14,0.7049560546875
145,392,96,0.6988525390625
195,392,218,0.7049560546875
245,392,76,0.6988525390625
295,392,246,0.7049560546875
345,392,232,0.6988525390625
395,392,82,0.7049560546875
445,392,68,0.6988525390625
495,392,62,0.7049560546875
33,393,39,0.8880615234375
83,393,167,0.8880615234375
133,393,255,0.8880615234375
183,393,175,0.8880615234375
233,393,7,0.8880615234375
283,393,39,0.8880615234375
333,393,207,0.8880615234375
383,393,63,0.8880615234375
433,393,231,0.8880615234375
483,393,103,0.8880615234375
21,394,140,0.6988525390625
71,394,54,0.7049560546875
121,394,64,0.6988525390625
171,394,18,0.7049560546875
221,394,244,0.6988525390625
271,394,30,0.7049560546875
321,394,200,0.6988525390625
371,394,250,0.7049560546875
421,394,188,0.6988525390625
471,394,198,0.7049560546875
9,395,231,0.8880615234375
59,395,235,0.8880615234375
109,395,151,0.8880615234375
159,395,19,0.8880615234375
209,395,215,0.8880615234375
259,395,235,0.8880615234375
309,395,7,0.8880615234375
359,395,67,0.8880615234375
409,395,7,0.8880615234375
459,395,75,0.8880615234375
509,395,23,0.8880615234375
47,396,246,0.7049560546875
97,396,152,0.6988525390625
147,396,58,0.7049560546875
197,396,12,0.6988525390625
247,396,158,0.7049560546875
297,396,208,0.6988525390625
347,396,210,0.7049560546875
397,396,148,0.6988525390625
447,396,38,0.7049560546875
497,396,168,0.6988525390625
35,397,247,0.8880615234375
85,397,183,0.8880615234375
135,397,255,0.8880615234375
185,397,79,0.8880615234375
235,397,215,0.8880615234375
285,397,119,0.8880615234375
335,397,79,0.8880615234375
385,397,223,0.8880615234375
435,397,215,0.8880615234375
485,397,151,0.8880615234375
23,398,190,0.7049560546875
73,398,216,0.6988525390625
123,398,130,0.7049560546875
173,398,180,0.6988525390625
223,398,118,0.7049560546875
273,398,176,0.6988525390625
323,398,26,0.7049560546875
373,398,236,0.6988525390625
423,398,174,0.7049560546875
473,398,168,0.6988525390625
11,399,83,0.8880615234375
61,399,111,0.8880615234375
111,399,251,0.8880615234375
161,399,223,0.8880615234375
211,399,3,0.8880615234375
261,399,207,0.8880615234375
311,399,27,0.8880615234375
361,399,31,0.8880615234375
411,399,83,0.8880615234375
461,399,207,0.8880615234375
511,399,187,0.8880615234375
49,400,208,0.6988525390625
99,400,170,0.7049560546875
149,400,12,0.6988525390625
199,400,214,0.7049560546875
249,400,232,0.6988525390625
299,400,114,0.7049560546875
349,400,84,0.6988525390625
399,400,46,0.7049560546875
449,400,96,0.6988525390625
499,400,58,0.7049560546875
37,401,239,0.8880615234375
87,401,111,0.8880615234375
137,401,39,0.8880615234375
187,401,55,0.8880615234375
237,401,63,0.8880615234375
287,401,63,0.8880615234375
337,401,135,0.8880615234375
387,401,215,0.8880615234375
437,401,239,0.8880615234375
487,401,111,0.8880615234375
25,402,208,0.6988525390625
75,402,82,0.7049560546875
125,402,36,0.6988525390625
175,402,14,0.7049560546875
225,402,136,0.6988525390625
275,402,138,0.7049560546875
325,402,60,0.6988525390625
375,402,38,0.7049560546875
425,402,192,0.6988525390625
475,402,34,0.7049560546875
13,403,215,0.8880615234375
63,403,163,0.8880615234375
113,403,247,0.8880615234375
163,403,203,0.8880615234375
213,403,231,0.8880615234375
263,403,51,0.8880615234375
313,403,135,0.8880615234375
363,403,139,0.8880615234375
413,403,23,0.8880615234375
463,403,3,0.8880615234375
1,404,216,0.6988525390625
51,404,234,0.7049560546875
101,404,108,0.6988525390625
151,404,174,0.7049560546875
201,404,160,0.6988525390625
251,404,114,0.7049560546875
301,404,68,0.6988525390625
351,404,102,0.7049560546875
401,404,8,0.6988525390625
451,404,26,0.7049560546875
501,404,124,0.6988525390625
39,405,127,0.8880615234375
89,405,255,0.8880615234375
139,405,199,0.8880615234375
189,405,23,0.8880615234375
239,405,175,0.8880615234375
289,405,47,0.8880615234375
339,405,103,0.8880615234375
389,405,23,0.8880615234375
439,405,95,0.8880615234375
489,405,223,0.8880615234375
27,406,130,0.7049560546875
77,406,132,0.6988525390625
127,406,54,0.7049560546875
177,406,32,0.6988525390625
227,406,74,0.7049560546875
277,406,44,0.6988525390625
327,406,190,0.7049560546875
377,406,200,0.6988525390625
427,406,242,0.7049560546875
477,406,84,0.6988525390625
15,407,219,0.8880615234375
65,407,79,0.8880615234375
115,407,51,0.8880615234375
165,407,95,0.8880615234375
215,407,123,0.8880615234375
265,407,239,0.8880615234375
315,407,195,0.8880615234375
365,407,95,0.8880615234375
415,407,27,0.8880615234375
465,407,239,0.8880615234375
3,408,58,0.7049560546875
53,408,108,0.6988525390625
103,408,214,0.7049560546875
153,408,8,0.6988525390625
203,408,178,0.7049560546875
253,408,100,0.6988525390625
303,408,94,0.7049560546875
353,408,48,0.6988525390625
403,408,170,0.7049560546875
453,408,156,0.6988525390625
503,408,6,0.7049560546875
41,409,71,0.8880615234375
91,409,7,0.8880615234375
141,409,207,0.8880615234375
191,409,63,0.8880615234375
241,409,231,0.8880615234375
291,409,71,0.8880615234375
341,409,255,0.8880615234375
391,409,143,0.8880615234375
441,409,135,0.8880615234375
491,409,7,0.8880615234375
29,410,244,0.6988525390625
79,410,126,0.7049560546875
129,410,104,0.6988525390625
179,410,154,0.7049560546875
229,410,188,0.6988525390625
279,410,134,0.7049560546875
329,410,208,0.6988525390625
379,410,162,0.7049560546875
429,410,132,0.6988525390625
479,410,46,0.7049560546875
17,411,119,0.8880615234375
67,411,203,0.8880615234375
117,411,199,0.8880615234375
167,411,99,0.8880615234375
217,411,135,0.8880615234375
267,411,235,0.8880615234375
317,411,247,0.8880615234375
367,411,147,0.8880615234375
417,411,183,0.8880615234375
467,411,107,0.8880615234375
5,412,236,0.6988525390625
55,412,190,0.7049560546875
105,412,16,0.6988525390625
155,412,114,0.7049560546875
205,412,148,0.6988525390625
255,412,166,0.7049560546875
305,412,200,0.6988525390625
355,412,170,0.7049560546875
405,412,28,0.6988525390625
455,412,238,0.7049560546875
505,412,224,0.6988525390625
43,413,87,0.8880615234375
93,413,215,0.8880615234375
143,413,111,0.8880615234375
193,413,191,0.8880615234375
243,413,151,0.8880615234375
293,413,119,0.8880615234375
343,413,31,0.8880615234375
393,413,143,0.8880615234375
443,413,183,0.8880615234375
493,413,55,0.8880615234375
31,414,22,0.7049560546875
81,414,240,0.6988525390625
131,414,58,0.7049560546875
181,414,204,0.6988525390625
231,414,46,0.7049560546875
281,414,136,0.6988525390625
331,414,178,0.7049560546875
381,414,228,0.6988525390625
431,414,102,0.7049560546875
481,414,160,0.6988525390625
19,415,35,0.8880615234375
69,415,15,0.8880615234375
119,415,219,0.8880615234375
169,415,127,0.8880615234375
219,415,83,0.8880615234375
269,415,15,0.8880615234375
319,415,123,0.8880615234375
369,415,63,0.8880615234375
419,415,3,0.8880615234375
469,415,175,0.8880615234375
7,416,246,0.7049560546875
57,416,72,0.6988525390625
107,416,82,0.7049560546875
157,416,148,0.6988525390625
207,416,238,0.7049560546875
257,416,64,0.6988525390625
307,416,26,0.7049560546875
357,416,60,0.6988525390625
407,416,6,0.7049560546875
457,416,216,0.6988525390625
507,416,34,0.7049560546875
45,417,223,0.8880615234375
95,417,191,0.8880615234375
145,417,199,0.8880615234375
195,417,215,0.8880615234375
245,417,111,0.8880615234375
295,417,15,0.8880615234375
345,417,231,0.8880615234375
395,417,215,0.8880615234375
445,417,63,0.8880615234375
495,417,223,0.8880615234375
33,418,168,0.6988525390625
83,418,10,0.7049560546875
133,418,60,0.6988525390625
183,418,230,0.7049560546875
233,418,96,0.6988525390625
283,418,34,0.7049560546875
333,418,52,0.6988525390625
383,418,190,0.7049560546875
433,418,184,0.6988525390625
483,418,58,0.7049560546875
21,419,39,0.8880615234375
71,419,243,0.8880615234375
121,419,7,0.8880615234375
171,419,235,0.8880615234375
221,419,55,0.8880615234375
271,419,227,0.8880615234375
321,419,151,0.8880615234375
371,419,11,0.8880615234375
421,419,7,0.8880615234375
471,419,115,0.8880615234375
9,420,0,0.6988525390625
59,420,210,0.7049560546875
109,420,228,0.6988525390625
159,420,38,0.7049560546875
209,420,40,0.6988525390625
259,420,122,0.7049560546875
309,420,60,0.6988525390625
359,420,126,0.7049560546875
409,420,176,0.6988525390625
459,420,66,0.7049560546875
509,420,244,0.6988525390625
47,421,15,0.8880615234375
97,421,175,0.8880615234375
147,421,199,0.8880615234375
197,421,183,0.8880615234375
247,421,223,0.8880615234375
297,421,255,0.8880615234375
347,421,167,0.8880615234375
397,421,151,0.8880615234375
447,421,79,0.8880615234375
497,421,175,0.8880615234375
35,422,74,0.7049560546875
85,422,204,0.6988525390625
135,422,94,0.7049560546875
185,422,104,0.6988525390625
235,422,18,0.7049560546875
285,422,148,0.6988525390625
335,422,70,0.7049560546875
385,422,176,0.6988525390625
435,422,90,0.7049560546875
485,422,124,0.6988525390625
23,423,187,0.8880615234375
73,423,111,0.8880615234375
123,423,227,0.8880615234375
173,423,63,0.8880615234375
223,423,27,0.8880615234375
273,423,239,0.8880615234375
323,423,115,0.8880615234375
373,423,127,0.8880615234375
423,423,251,0.8880615234375
473,423,15,0.8880615234375
11,424,210,0.7049560546875
61,424,4,0.6988525390625
111,424,254,0.7049560546875
161,424,48,0.6988525390625
211,424,234,0.7049560546875
261,424,156,0.6988525390625
311,424,134,0.7049560546875
361,424,24,0.6988525390625
411,424,2,0.7049560546875
461,424,116,0.6988525390625
511,424,238,0.7049560546875
49,425,39,0.8880615234375
99,425,231,0.8880615234375
149,425,95,0.8880615234375
199,425,47,0.8880615234375
249,425,71,0.8880615234375
299,425,39,0.8880615234375
349,425,143,0.8880615234375
399,425,159,0.8880615234375
449,425,39,0.8880615234375
499,425,231,0.8880615234375
37,426,60,0.6988525390625
87,426,198,0.7049560546875
137,426,16,0.6988525390625
187,426,98,0.7049560546875
237,426,228,0.6988525390625
287,426,174,0.7049560546875
337,426,24,0.6988525390625
387,426,202,0.7049560546875
437,426,44,0.6988525390625
487,426,22,0.7049560546875
25,427,7,0.8880615234375
75,427,139,0.8880615234375
125,427,151,0.8880615234375
175,427,211,0.8880615234375
225,427,87,0.8880615234375
275,427,11,0.8880615234375
325,427,231,0.8880615234375
375,427,35,0.8880615234375
425,427,39,0.8880615234375
475,427,235,0.8880615234375
13,428,212,0.6988525390625
63,428,230,0.7049560546875
113,428,40,0.6988525390625
163,428,170,0.7049560546875
213,428,156,0.6988525390625
263,428,110,0.7049560546875
313,428,192,0.6988525390625
363,428,226,0.7049560546875
413,428,4,0.6988525390625
463,428,86,0.7049560546875
1,429,95,0.8880615234375
51,429,151,0.8880615234375
101,429,151,0.8880615234375
151,429,95,0.8880615234375
201,429,79,0.8880615234375
251,429,119,0.8880615234375
301,429,215,0.8880615234375
351,429,207,0.8880615234375
401,429,63,0.8880615234375
451,429,183,0.8880615234375
501,429,183,0.8880615234375
39,430,110,0.7049560546875
89,430,168,0.6988525390625
139,430,18,0.7049560546875
189,430,68,0.6988525390625
239,430,38,0.7049560546875
289,430,0,0.6988525390625
339,430,106,0.7049560546875
389,430,188,0.6988525390625
439,430,94,0.7049560546875
489,430,248,0.6988525390625
27,431,19,0.8880615234375
77,431,79,0.8880615234375
127,431,59,0.8880615234375
177,431,159,0.8880615234375
227,431,227,0.8880615234375
277,431,175,0.8880615234375
327,431,27,0.8880615234375
377,431,223,0.8880615234375
427,431,211,0.8880615234375
477,431,47,0.8880615234375
15,432,110,0.7049560546875
65,432,96,0.6988525390625
115,432,250,0.7049560546875
165,432,252,0.6988525390625
215,432,134,0.7049560546875
265,432,88,0.6988525390625
315,432,162,0.7049560546875
365,432,36,0.6988525390625
415,432,254,0.7049560546875
465,432,48,0.6988525390625
3,433,23,0.8880615234375
53,433,175,0.8880615234375
103,433,111,0.8880615234375
153,433,103,0.8880615234375
203,433,23,0.8880615234375
253,433,159,0.8880615234375
303,433,159,0.8880615234375
353,433,71,0.8880615234375
403,433,247,0.8880615234375
453,433,239,0.8880615234375
503,433,175,0.8880615234375
41,434,0,0.6988525390625
91,434,226,0.7049560546875
141,434,180,0.6988525390625
191,434,222,0.7049560546875
241,434,248,0.6988525390625
291,434,90,0.7049560546875
341,434,76,0.6988525390625
391,434,182,0.7049560546875
441,434,48,0.6988525390625
491,434,50,0.7049560546875
29,435,151,0.8880615234375
79,435,67,0.8880615234375
129,435,247,0.8880615234375
179,435,171,0.8880615234375
229,435,199,0.8880615234375
279,435,179,0.8880615234375
329,435,231,0.8880615234375
379,435,107,0.8880615234375
429,435,151,0.8880615234375
479,435,163,0.8880615234375
17,436,72,0.6988525390625
67,436,154,0.7049560546875
117,436,252,0.6988525390625
167,436,158,0.7049560546875
217,436,176,0.6988525390625
267,436,130,0.7049560546875
317,436,52,0.6988525390625
367,436,246,0.7049560546875
417,436,56,0.6988525390625
467,436,10,0.7049560546875
5,437,23,0.8880615234375
55,437,159,0.8880615234375
105,437,223,0.8880615234375
155,437,199,0.8880615234375
205,437,119,0.8880615234375
255,437,111,0.8880615234375
305,437,175,0.8880615234375
355,437,39,0.8880615234375
405,437,247,0.8880615234375
455,437,191,0.8880615234375
505,437,255,0.8880615234375
43,438,178,0.7049560546875
93,438,148,0.6988525390625
143,438,6,0.7049560546875
193,438,240,0.6988525390625
243,438,250,0.7049560546875
293,438,124,0.6988525390625
343,438,142,0.7049560546875
393,438,216,0.6988525390625
443,438,162,0.7049560546875
493,438,228,0.6988525390625
31,439,219,0.8880615234375
81,439,47,0.8880615234375
131,439,243,0.8880615234375
181,439,159,0.8880615234375
231,439,59,0.8880615234375
281,439,15,0.8880615234375
331,439,163,0.8880615234375
381,439,223,0.8880615234375
431,439,219,0.8880615234375
481,439,143,0.8880615234375
19,440,106,0.7049560546875
69,440,92,0.6988525390625
119,440,6,0.7049560546875
169,440,88,0.6988525390625
219,440,66,0.7049560546875
269,440,52,0.6988525390625
319,440,110,0.7049560546875
369,440,224,0.6988525390625
419,440,218,0.7049560546875
469,440,76,0.6988525390625
7,441,207,0.8880615234375
57,441,7,0.8880615234375
107,441,71,0.8880615234375
157,441,15,0.8880615234375
207,441,95,0.8880615234375
257,441,103,0.8880615234375
307,441,135,0.8880615234375
357,441,159,0.8880615234375
407,441,79,0.8880615234375
457,441,199,0.8880615234375
507,441,71,0.8880615234375
45,442,196,0.6988525390625
95,442,110,0.7049560546875
145,442,24,0.6988525390625
195,442,202,0.7049560546875
245,442,12,0.6988525390625
295,442,246,0.7049560546875
345,442,0,0.6988525390625
395,442,210,0.7049560546875
445,442,212,0.6988525390625
495,442,158,0.7049560546875
33,443,247,0.8880615234375
83,443,107,0.8880615234375
133,443,103,0.8880615234375
183,443,3,0.8880615234375
233,443,231,0.8880615234375
283,443,75,0.8880615234375
333,443,119,0.8880615234375
383,443,211,0.8880615234375
433,443,183,0.8880615234375
483,443,203,0.8880615234375
21,444,220,0.6988525390625
71,444,46,0.7049560546875
121,444,224,0.6988525390625
171,444,98,0.7049560546875
221,444,36,0.6988525390625
271,444,54,0.7049560546875
321,444,56,0.6988525390625
371,444,58,0.7049560546875
421,444,140,0.6988525390625
471,444,222,0.7049560546875
9,445,15,0.8880615234375
59,445,55,0.8880615234375
109,445,119,0.8880615234375
159,445,47,0.8880615234375
209,445,159,0.8880615234375
259,445,247,0.8880615234375
309,445,23,0.8880615234375
359,445,63,0.8880615234375
409,445,143,0.8880615234375
459,445,151,0.8880615234375
509,445,87,0.8880615234375
47,446,166,0.7049560546875
97,446,160,0.6988525390625
147,446,234,0.7049560546875
197,446,188,0.6988525390625
247,446,254,0.7049560546875
297,446,56,0.6988525390625
347,446,226,0.7049560546875
397,446,212,0.6988525390625
447,446,182,0.7049560546875
497,446,208,0.6988525390625
35,447,67,0.8880615234375
85,447,239,0.8880615234375
135,447,155,0.8880615234375
185,447,63,0.8880615234375
235,447,147,0.8880615234375
285,447,111,0.8880615234375
335,447,187,0.8880615234375
385,447,127,0.8880615234375
435,447,35,0.8880615234375
485,447,79,0.8880615234375
23,448,6,0.7049560546875
73,448,24,0.6988525390625
123,448,226,0.7049560546875
173,448,68,0.6988525390625
223,448,158,0.7049560546875
273,448,176,0.6988525390625
323,448,74,0.7049560546875
373,448,140,0.6988525390625
423,448,214,0.7049560546875
473,448,168,0.6988525390625
11,449,23,0.8880615234375
61,449,255,0.8880615234375
111,449,159,0.8880615234375
161,449,135,0.8880615234375
211,449,55,0.8880615234375
261,449,47,0.8880615234375
311,449,79,0.8880615234375
361,449,39,0.8880615234375
411,449,183,0.8880615234375
461,449,223,0.8880615234375
511,449,255,0.8880615234375
49,450,56,0.6988525390625
99,450,122,0.7049560546875
149,450,44,0.6988525390625
199,450,150,0.7049560546875
249,450,240,0.6988525390625
299,450,18,0.7049560546875
349,450,36,0.6988525390625
399,450,174,0.7049560546875
449,450,200,0.6988525390625
499,450,170,0.7049560546875
37,451,135,0.8880615234375
87,451,243,0.8880615234375
137,451,167,0.8880615234375
187,451,11,0.8880615234375
237,451,55,0.8880615234375
287,451,195,0.8880615234375
337,451,87,0.8880615234375
387,451,171,0.8880615234375
437,451,103,0.8880615234375
487,451,115,0.8880615234375
25,452,48,0.6988525390625
75,452,66,0.7049560546875
125,452,116,0.6988525390625
175,452,214,0.7049560546875
225,452,56,0.6988525390625
275,452,202,0.7049560546875
325,452,44,0.6988525390625
375,452,142,0.7049560546875
425,452,160,0.6988525390625
475,452,242,0.7049560546875
13,453,151,0.8880615234375
63,453,143,0.8880615234375
113,453,111,0.8880615234375
163,453,199,0.8880615234375
213,453,23,0.8880615234375
263,453,63,0.8880615234375
313,453,31,0.8880615234375
363,453,103,0.8880615234375
413,453,55,0.8880615234375
463,453,79,0.8880615234375
1,454,176,0.6988525390625
51,454,90,0.7049560546875
101,454,124,0.6988525390625
151,454,206,0.7049560546875
201,454,216,0.6988525390625
251,454,98,0.7049560546875
301,454,132,0.6988525390625
351,454,246,0.7049560546875
401,454,224,0.6988525390625
451,454,170,0.7049560546875
501,454,172,0.6988525390625
39,455,123,0.8880615234375
89,455,15,0.8880615234375
139,455,3,0.8880615234375
189,455,127,0.8880615234375
239,455,155,0.8880615234375
289,455,15,0.8880615234375
339,455,51,0.8880615234375
389,455,191,0.8880615234375
439,455,59,0.8880615234375
489,455,175,0.8880615234375
27,456,130,0.7049560546875
77,456,244,0.6988525390625
127,456,174,0.7049560546875
177,456,0,0.6988525390625
227,456,58,0.7049560546875
277,456,236,0.6988525390625
327,456,86,0.7049560546875
377,456,72,0.6988525390625
427,456,50,0.7049560546875
477,456,164,0.6988525390625
15,457,223,0.8880615234375
65,457,103,0.8880615234375
115,457,103,0.8880615234375
165,457,191,0.8880615234375
215,457,111,0.8880615234375
265,457,135,0.8880615234375
315,457,103,0.8880615234375
365,457,207,0.8880615234375
415,457,127,0.8880615234375
465,457,39,0.8880615234375
3,458,74,0.7049560546875
53,458,44,0.6988525390625
103,458,150,0.7049560546875
153,458,96,0.6988525390625
203,458,114,0.7049560546875
253,458,148,0.6988525390625
303,458,190,0.7049560546875
353,458,232,0.6988525390625
403,458,154,0.7049560546875
453,458,220,0.6988525390625
503,458,166,0.7049560546875
41,459,231,0.8880615234375
91,459,235,0.8880615234375
141,459,87,0.8880615234375
191,459,83,0.8880615234375
241,459,151,0.8880615234375
291,459,235,0.8880615234375
341,459,71,0.8880615234375
391,459,3,0.8880615234375
441,459,71,0.8880615234375
491,459,11,0.8880615234375
29,460,196,0.6988525390625
79,460,214,0.7049560546875
129,460,184,0.6988525390625
179,460,218,0.7049560546875
229,460,108,0.6988525390625
279,460,126,0.7049560546875
329,460,240,0.6988525390625
379,460,242,0.7049560546875
429,460,116,0.6988525390625
479,460,70,0.7049560546875
17,461,255,0.8880615234375
67,461,183,0.8880615234375
117,461,247,0.8880615234375
167,461,63,0.8880615234375
217,461,207,0.8880615234375
267,461,215,0.8880615234375
317,461,55,0.8880615234375
367,461,207,0.8880615234375
417,461,95,0.8880615234375
467,461,87,0.8880615234375
5,462,60,0.6988525390625
55,462,94,0.7049560546875
105,462,120,0.6988525390625
155,462,162,0.7049560546875
205,462,84,0.6988525390625
255,462,150,0.7049560546875
305,462,144,0.6988525390625
355,462,58,0.7049560546875
405,462,76,0.6988525390625
455,462,78,0.7049560546875
505,462,200,0.6988525390625
43,463,19,0.8880615234375
93,463,239,0.8880615234375
143,463,123,0.8880615234375
193,463,159,0.8880615234375
243,463,67,0.8880615234375
293,463,143,0.8880615234375
343,463,219,0.8880615234375
393,463,95,0.8880615234375
443,463,19,0.8880615234375
493,463,15,0.8880615234375
31,464,190,0.7049560546875
81,464,48,0.6988525390625
131,464,10,0.7049560546875
181,464,172,0.6988525390625
231,464,54,0.7049560546875
281,464,136,0.6988525390625
331,464,210,0.7049560546875
381,464,244,0.6988525390625
431,464,78,0.7049560546875
481,464,128,0.6988525390625
19,465,119,0.8880615234375
69,465,47,0.8880615234375
119,465,47,0.8880615234375
169,465,103,0.8880615234375
219,465,247,0.8880615234375
269,465,255,0.8880615234375
319,465,127,0.8880615234375
369,465,7,0.8880615234375
419,465,215,0.8880615234375
469,465,47,0.8880615234375
7,466,118,0.7049560546875
57,466,48,0.6988525390625
107,466,114,0.7049560546875
157,466,132,0.6988525390625
207,466,174,0.7049560546875
257,466,104,0.6988525390625
307,466,234,0.7049560546875
357,466,156,0.6988525390625
407,466,134,0.7049560546875
457,466,32,0.6988525390625
507,466,194,0.7049560546875
45,467,23,0.8880615234375
95,467,35,0.8880615234375
145,467,247,0.8880615234375
195,467,11,0.8880615234375
245,467,231,0.8880615234375
295,467,179,0.8880615234375
345,467,199,0.8880615234375
395,467,75,0.8880615234375
445,467,87,0.8880615234375
495,467,195,0.8880615234375
33,468,56,0.6988525390625
83,468,138,0.7049560546875
133,468,76,0.6988525390625
183,468,142,0.7049560546875
233,468,192,0.6988525390625
283,468,146,0.7049560546875
333,468,36,0.6988525390625
383,468,70,0.7049560546875
433,468,40,0.6988525390625
483,468,122,0.7049560546875
21,469,183,0.8880615234375
71,469,63,0.8880615234375
121,469,63,0.8880615234375
171,469,199,0.8880615234375
221,469,23,0.8880615234375
271,469,111,0.8880615234375
321,469,239,0.8880615234375
371,469,167,0.8880615234375
421,469,23,0.8880615234375
471,469,223,0.8880615234375
9,470,24,0.6988525390625
59,470,98,0.7049560546875
109,470,228,0.6988525390625
159,470,22,0.7049560546875
209,470,0,0.6988525390625
259,470,170,0.7049560546875
309,470,204,0.6988525390625
359,470,158,0.7049560546875
409,470,104,0.6988525390625
459,470,82,0.7049560546875
509,470,180,0.6988525390625
47,471,155,0.8880615234375
97,471,143,0.8880615234375
147,471,51,0.8880615234375
197,471,31,0.8880615234375
247,471,251,0.8880615234375
297,471,111,0.8880615234375
347,471,3,0.8880615234375
397,471,31,0.8880615234375
447,471,219,0.8880615234375
497,471,111,0.8880615234375
35,472,90,0.7049560546875
85,472,140,0.6988525390625
135,472,118,0.7049560546875
185,472,168,0.6988525390625
235,472,18,0.7049560546875
285,472,4,0.6988525390625
335,472,190,0.7049560546875
385,472,144,0.6988525390625
435,472,10,0.7049560546875
485,472,124,0.6988525390625
23,473,143,0.8880615234375
73,473,71,0.8880615234375
123,473,135,0.8880615234375
173,473,79,0.8880615234375
223,473,255,0.8880615234375
273,473,167,0.8880615234375
323,473,199,0.8880615234375
373,473,191,0.8880615234375
423,473,15,0.8880615234375
473,473,7,0.8880615234375
11,474,210,0.7049560546875
61,474,20,0.6988525390625
111,474,30,0.7049560546875
161,474,72,0.6988525390625
211,474,58,0.7049560546875
261,474,92,0.6988525390625
311,474,230,0.7049560546875
361,474,176,0.6988525390625
411,474,2,0.7049560546875
461,474,36,0.6988525390625
511,474,206,0.7049560546875
49,475,119,0.8880615234375
99,475,139,0.8880615234375
149,475,7,0.8880615234375
199,475,99,0.8880615234375
249,475,71,0.8880615234375
299,475,235,0.8880615234375
349,475,247,0.8880615234375
399,475,83,0.8880615234375
449,475,183,0.8880615234375
499,475,107,0.8880615234375
37,476,204,0.6988525390625
87,476,222,0.7049560546875
137,476,240,0.6988525390625
187,476,82,0.7049560546875
237,476,180,0.6988525390625
287,476,70,0.7049560546875
337,476,168,0.6988525390625
387,476,138,0.7049560546875
437,476,60,0.6988525390625
487,476,206,0.7049560546875
25,477,15,0.8880615234375
75,477,215,0.8880615234375
125,477,215,0.8880615234375
175,477,47,0.8880615234375
225,477,255,0.8880615234375
275,477,151,0.8880615234375
325,477,55,0.8880615234375
375,477,31,0.8880615234375
425,477,143,0.8880615234375
475,477,247,0.8880615234375
13,478,20,0.6988525390625
63,478,246,0.7049560546875
113,478,16,0.6988525390625
163,478,218,0.7049560546875
213,478,108,0.6988525390625
263,478,14,0.7049560546875
313,478,104,0.6988525390625
363,478,210,0.7049560546875
413,478,68,0.6988525390625
463,478,198,0.7049560546875
1,479,63,0.8880615234375
51,479,163,0.8880615234375
101,479,79,0.8880615234375
151,479,155,0.8880615234375
201,479,255,0.8880615234375
251,479,147,0.8880615234375
301,479,207,0.8880615234375
351,479,251,0.8880615234375
401,479,63,0.8880615234375
451,479,195,0.8880615234375
501,479,47,0.8880615234375
39,480,86,0.7049560546875
89,480,168,0.6988525390625
139,480,50,0.7049560546875
189,480,52,0.6988525390625
239,480,78,0.7049560546875
289,480,224,0.6988525390625
339,480,250,0.7049560546875
389,480,92,0.6988525390625
439,480,166,0.7049560546875
489,480,120,0.6988525390625
27,481,55,0.8880615234375
77,481,223,0.8880615234375
127,481,255,0.8880615234375
177,481,71,0.8880615234375
227,481,87,0.8880615234375
277,481,47,0.8880615234375
327,481,143,0.8880615234375
377,481,167,0.8880615234375
427,481,87,0.8880615234375
477,481,255,0.8880615234375
15,482,238,0.7049560546875
65,482,8,0.6988525390625
115,482,234,0.7049560546875
165,482,92,0.6988525390625
215,482,198,0.7049560546875
265,482,64,0.6988525390625
315,482,66,0.7049560546875
365,482,212,0.6988525390625
415,482,222,0.7049560546875
465,482,24,0.6988525390625
3,483,171,0.8880615234375
53,483,39,0.8880615234375
103,483,243,0.8880615234375
153,483,199,0.8880615234375
203,483,235,0.8880615234375
253,483,183,0.8880615234375
303,483,227,0.8880615234375
353,483,87,0.8880615234375
403,483,203,0.8880615234375
453,483,71,0.8880615234375
503,483,115,0.8880615234375
41,484,32,0.6988525390625
91,484,178,0.7049560546875
141,484,4,0.6988525390625
191,484,70,0.7049560546875
241,484,8,0.6988525390625
291,484,90,0.7049560546875
341,484,92,0.6988525390625
391,484,158,0.7049560546875
441,484,144,0.6988525390625
491,484,98,0.7049560546875
29,485,247,0.8880615234375
79,485,15,0.8880615234375
129,485,111,0.8880615234375
179,485,199,0.8880615234375
229,485,247,0.8880615234375
279,485,95,0.8880615234375
329,485,191,0.8880615234375
379,485,103,0.8880615234375
429,485,151,0.8880615234375
479,485,79,0.8880615234375
17,486,96,0.6988525390625
67,486,234,0.7049560546875
117,486,44,0.6988525390625
167,486,62,0.7049560546875
217,486,200,0.6988525390625
267,486,50,0.7049560546875
